Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
-,MAZDA,MPV,2001,Minivan,No,Petrol,2.5,180000 km,6.0,Automatic,Front,4-5,Right-hand drive,Black,2,Medium
-,OPEL,Astra G,1998,Hatchback,No,Petrol,1.6,555555 km,4.0,Manual,Front,4-5,Left wheel,Blue,2,Medium
1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,56769 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,High
1018,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3,273186 km,6.0,Automatic,Rear,4-5,Left wheel,White,12,Medium
639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,191980 km,4.0,Automatic,Front,4-5,Left wheel,White,4,Very High
474,CHEVROLET,Volt,2013,Hatchback,No,Plug-in Hybrid,1.4,144000 km,4.0,Automatic,Front,4-5,Left wheel,Grey,12,Very High
-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,224476 km,4.0,Automatic,Front,4-5,Right-hand drive,Silver,3,Medium
-,MERCEDES-BENZ,GL 320,2009,Jeep,Yes,Diesel,3.2,152000 km,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,12,Very High
-,TOYOTA,Corolla,2007,Sedan,No,Petrol,1.4,211000 km,4.0,Manual,Front,4-5,Left wheel,Black,6,Medium
394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312 km,4.0,Automatic,Front,4-5,Left wheel,Grey,12,Low
-,DODGE,Durango,2004,Jeep,Yes,LPG,5.7,200000 km,8.0,Automatic,4x4,4-5,Left wheel,Blue,6,Medium
1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285 km,6.0,Automatic,4x4,4-5,Left wheel,Black,12,Low
-,NISSAN,Murano,2005,Jeep,Yes,CNG,3.5,155200 km,6.0,Automatic,4x4,4-5,Left wheel,Silver,8,Very High
-,SKODA,Fabia,2007,Hatchback,No,Petrol,1.2,1000 km,4.0,Manual,Front,4-5,Left wheel,White,4,Low
583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,127500 km,4.0,Automatic,Front,4-5,Left wheel,White,4,Medium
-,BMW,520,1999,Sedan,No,Petrol,2,300000 km,6.0,Manual,Rear,4-5,Left wheel,Black,6,Medium
308,TOYOTA,Prius,2014,Sedan,Yes,Hybrid,1.8,10000 km,4.0,Automatic,Front,4-5,Left wheel,Grey,0,Medium
629,HYUNDAI,Elantra,2015,Sedan,Yes,LPG,1.6,35607 km,4.0,Automatic,Front,4-5,Left wheel,White,4,High
836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,268065 km,4.0,Automatic,Front,4-5,Left wheel,White,4,High
642,VOLKSWAGEN,Golf,2012,Hatchback,No,Diesel,2.0 Turbo,0 km,4.0,Manual,Front,4-5,Left wheel,Grey,12,High
-,DODGE,Challenger,2013,Coupe,Yes,Petrol,3.6,85000 km,6.0,Tiptronic,Rear,2-3,Left wheel,Silver,10,Very High
924,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.7,121649 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,Very High
1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,223472 km,6.0,Automatic,4x4,4-5,Left wheel,Black,12,Low
1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,99562 km,6.0,Automatic,4x4,4-5,Left wheel,Black,12,Low
761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,146000 km,4.0,Automatic,Front,4-5,Left wheel,Grey,12,Medium
645,HYUNDAI,Elantra,2011,Jeep,Yes,Petrol,1.8,172502 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Low
924,TOYOTA,Prius,2017,Hatchback,Yes,Petrol,1.8,18942 km,4.0,Automatic,Front,4-5,Left wheel,Red,8,Very High
-,BMW,X5,2002,Jeep,Yes,Petrol,3,249117 km,6.0,Tiptronic,4x4,4-5,Left wheel,Black,8,Medium
650,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,58000 km,4.0,Tiptronic,Front,4-5,Left wheel,Black,16,High
-,MERCEDES-BENZ,E 270,2002,Sedan,Yes,Diesel,2.7 Turbo,111111111 km,6.0,Tiptronic,Rear,4-5,Left wheel,Silver,6,Medium
-,VOLKSWAGEN,Tiguan,2014,Jeep,Yes,Petrol,2.0 Turbo,59200 km,4.0,Tiptronic,4x4,4-5,Left wheel,Silver,12,Very High
-,NISSAN,Juke,2012,Jeep,No,Petrol,1.6 Turbo,128000 km,4.0,Tiptronic,Front,4-5,Left wheel,Grey,4,Very High
642,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,179421 km,4.0,Automatic,Front,4-5,Left wheel,White,4,Very High
1266,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,106000 km,4.0,Variator,Front,4-5,Right-hand drive,White,0,Medium
639,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2,76686 km,4.0,Automatic,Front,4-5,Left wheel,Black,4,Very High
-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,219200 km,4.0,Variator,Front,4-5,Left wheel,White,6,Medium
638,KIA,Optima,2014,Sedan,Yes,Petrol,2,65376 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,Medium
-,MERCEDES-BENZ,C 230,2006,Sedan,Yes,Petrol,2.4,250000 km,6.0,Automatic,Rear,4-5,Left wheel,Grey,4,Medium
-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,160000 km,4.0,Variator,Front,4-5,Right-hand drive,Red,4,Medium
531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,107179 km,4.0,Automatic,Front,4-5,Left wheel,White,4,Very High
-,MERCEDES-BENZ,E 420,1996,Sedan,Yes,LPG,4.2,125000 km,8.0,Automatic,Rear,4-5,Left wheel,Black,12,High
-,MERCEDES-BENZ,E 270,2003,Sedan,No,Diesel,2.7 Turbo,215000 km,6.0,Tiptronic,Rear,4-5,Left wheel,Black,8,Medium
836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,125126 km,4.0,Automatic,Front,4-5,Left wheel,Black,4,Medium
607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Low
-,LAND ROVER,Discovery,1997,Jeep,Yes,Diesel,2.5 Turbo,423232 km,6.0,Manual,4x4,4-5,Left wheel,Black,10,Medium
642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,198034 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,High
1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,203073 km,4.0,Automatic,Front,4-5,Left wheel,Grey,4,Very High
1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6.0,Automatic,4x4,4-5,Left wheel,Silver,12,Medium
-,BMW,328,2009,Coupe,Yes,Petrol,2.8,130000 km,6.0,Tiptronic,Rear,2-3,Left wheel,White,6,Very High
-,MERCEDES-BENZ,C 200,2000,Sedan,Yes,LPG,2,150000 km,4.0,Automatic,Rear,>5,Left wheel,Silver,6,Medium
862,SUBARU,Forester,2011,Jeep,No,Petrol,2.5,145000 km,4.0,Tiptronic,4x4,4-5,Left wheel,Carnelian red,12,High
-,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,92479 km,4.0,Tiptronic,Front,4-5,Left wheel,Blue,10,High
779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Medium
769,CHEVROLET,Captiva,2011,Jeep,Yes,Diesel,2.2,134498 km,4.0,Automatic,Front,4-5,Left wheel,Grey,4,Very High
1058,FORD,F150,2012,Sedan,Yes,Petrol,3.5,142930 km,4.0,Automatic,Front,4-5,Left wheel,Grey,4,Very High
640,FORD,C-MAX,2013,Sedan,Yes,Hybrid,2,101345 km,4.0,Variator,Front,4-5,Left wheel,Black,12,High
639,AUDI,A4,2014,Sedan,Yes,Petrol,2,162032 km,4.0,Automatic,Front,4-5,Left wheel,Black,0,Low
765,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,103589 km,4.0,Automatic,Front,4-5,Left wheel,Black,4,Very High
1268,TOYOTA,Aqua,2012,Hatchback,No,Petrol,1.5,111000 km,4.0,Automatic,Front,4-5,Right-hand drive,Black,6,Medium
1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,109629 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,Very High
-,HONDA,Cr-v,2000,Jeep,No,Petrol,2,170000 km,4.0,Manual,4x4,4-5,Right-hand drive,Silver,4,Medium
3141,HYUNDAI,Getz,2006,Hatchback,No,Diesel,1.5 Turbo,199973 km,4.0,Manual,Front,4-5,Right-hand drive,Silver,6,Medium
-,FORD,Fusion,2013,Sedan,No,Hybrid,2,155000 km,4.0,Automatic,Front,4-5,Left wheel,White,12,Very High
-,BMW,X5,2004,Jeep,Yes,Petrol,4.8,250000 km,8.0,Tiptronic,4x4,4-5,Left wheel,Silver,8,Very High
-,MERCEDES-BENZ,Sprinter,2005,Microbus,No,Diesel,2.2 Turbo,245000 km,4.0,Manual,Rear,2-3,Left wheel,White,2,Very High
781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,4-5,Left wheel,Grey,12,Low
394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Medium
-,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,129788 km,4.0,Variator,Front,4-5,Left wheel,Grey,0,High
697,CHEVROLET,Cruze,2015,Sedan,No,Petrol,1.8,37000 km,4.0,Automatic,Front,4-5,Left wheel,Silver,0,High
639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,402468 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,Medium
1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,277405 km,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,Low
1205,HYUNDAI,Santa FE,2015,Jeep,Yes,Petrol,3.3,60232 km,6.0,Automatic,Front,4-5,Left wheel,White,12,Low
-,NISSAN,March,2002,Sedan,No,Petrol,1.2,0 km,4.0,Automatic,Front,4-5,Left wheel,Golden,0,Medium
781,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2.5,162987 km,5.0,Automatic,Front,4-5,Left wheel,Grey,12,Low
1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139 km,6.0,Automatic,Rear,4-5,Left wheel,Black,12,Medium
917,BMW,X5,2013,Jeep,Yes,Diesel,3,137802 km,6.0,Automatic,4x4,4-5,Left wheel,Black,0,Low
-,TOYOTA,Ist,2010,Hatchback,No,Petrol,1.8,203000 km,4.0,Automatic,Front,4-5,Left wheel,White,8,Medium
1296,TOYOTA,RAV 4,2008,Jeep,No,Petrol,2.4,113600 km,5.0,Automatic,Front,4-5,Left wheel,White,0,High
639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,746740 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,Medium
-,AUDI,A4,2010,Sedan,Yes,Petrol,2.0 Turbo,192000 km,4.0,Manual,4x4,4-5,Left wheel,Black,10,High
-,TOYOTA,Mark X,2004,Sedan,No,Petrol,2.5,138000 km,6.0,Tiptronic,Rear,4-5,Right-hand drive,White,12,Medium
501,NISSAN,March,2014,Hatchback,Yes,Petrol,1.5,110000 km,4.0,Automatic,Front,4-5,Left wheel,Black,4,High
1503,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,16000 km,4.0,Tiptronic,Front,4-5,Right-hand drive,Black,6,High
1016,KIA,Optima,2017,Sedan,Yes,Petrol,2,33005 km,4.0,Automatic,Front,4-5,Left wheel,Black,4,Very High
-,MERCEDES-BENZ,E 220,1997,Sedan,No,CNG,2,312217 km,4.0,Tiptronic,Rear,4-5,Left wheel,Black,4,Medium
777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,131957 km,4.0,Automatic,Front,4-5,Left wheel,White,4,Very High
-,MERCEDES-BENZ,CLS 350,2005,Coupe,Yes,Petrol,3.5,92800 km,6.0,Tiptronic,Front,4-5,Left wheel,Silver,12,Very High
900,CHEVROLET,Equinox,2015,Jeep,Yes,Petrol,2.4,78926 km,4.0,Automatic,4x4,4-5,Left wheel,Black,12,Low
891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,478704 km,4.0,Automatic,Front,4-5,Left wheel,Orange,4,Medium
810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,73022 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Low
-,MERCEDES-BENZ,E 200,1997,Sedan,No,Petrol,2,250000 km,4.0,Manual,Rear,4-5,Left wheel,Black,6,Medium
521,CHEVROLET,Volt,2011,Hatchback,Yes,Hybrid,1.4,140171 km,4.0,Automatic,Front,4-5,Left wheel,Silver,12,Low
639,VOLKSWAGEN,Tiguan,2014,Jeep,Yes,Petrol,2.0 Turbo,113000 km,12.0,Tiptronic,4x4,4-5,Left wheel,White,12,Very High
382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,149048 km,4.0,Automatic,Front,4-5,Left wheel,White,0,Low
836,TOYOTA,Sienna,2012,Minivan,No,Petrol,2.7,105800 km,4.0,Tiptronic,Front,4-5,Left wheel,Brown,8,Very High
-,MERCEDES-BENZ,C 200,1995,Sedan,Yes,Petrol,2,0 km,4.0,Manual,Rear,4-5,Left wheel,Silver,4,Medium
-,TOYOTA,Prius,2011,Sedan,No,Petrol,1.8,150000 km,4.0,Variator,Rear,4-5,Left wheel,Black,10,Medium
687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,80861 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,High
1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630 km,6.0,Automatic,Rear,4-5,Left wheel,Silver,12,Low
707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,240250 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,Medium
1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202 km,6.0,Automatic,Rear,4-5,Left wheel,Black,12,Low
-,VOLKSWAGEN,Golf 3,1996,Hatchback,No,CNG,1.6,200000 km,4.0,Manual,Front,4-5,Left wheel,White,2,Low
1141,MITSUBISHI,Outlander,2009,Jeep,No,Petrol,2.4,153000 km,4.0,Variator,4x4,4-5,Left wheel,Silver,8,High
639,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,2,119926 km,4.0,Automatic,Front,4-5,Left wheel,White,12,Low
917,BMW,535,2013,Sedan,Yes,Hybrid,3,195941 km,6.0,Automatic,Rear,4-5,Left wheel,Black,12,Low
585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,169301 km,4.0,Automatic,Front,4-5,Left wheel,White,12,Low
1793,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811 km,8.0,Automatic,4x4,4-5,Left wheel,Black,12,Medium
623,KIA,Cerato,2015,Sedan,Yes,Diesel,1.6,40523 km,4.0,Automatic,Front,4-5,Left wheel,Black,4,High
707,SSANGYONG,Korando,2011,Jeep,Yes,Diesel,2,120005 km,4.0,Automatic,Front,4-5,Left wheel,Black,4,Very High
1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,44845 km,4.0,Automatic,Front,4-5,Left wheel,Brown,12,Medium
831,HYUNDAI,Elantra,2017,Sedan,Yes,Diesel,1.6,40177 km,4.0,Automatic,Front,4-5,Left wheel,White,4,Very High
394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,128739 km,4.0,Automatic,Front,4-5,Left wheel,Green,12,Low
891,BMW,328,2016,Sedan,Yes,Petrol,2,70195 km,4.0,Automatic,Rear,4-5,Left wheel,White,12,Medium
1360,MERCEDES-BENZ,S 550,2013,Sedan,Yes,Petrol,4.6,197221 km,8.0,Automatic,4x4,4-5,Left wheel,Silver,0,Very High
650,CHEVROLET,Cruze LT,2016,Sedan,No,Petrol,1.4 Turbo,29355 km,4.0,Automatic,Front,4-5,Left wheel,White,8,High
-,BMW,X6,2011,Jeep,Yes,Diesel,4.0 Turbo,277100 km,6.0,Automatic,Rear,4-5,Left wheel,White,6,Very High
501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,20000 km,4.0,Automatic,Front,4-5,Left wheel,Black,4,Very High
877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,82430 km,4.0,Automatic,Front,4-5,Left wheel,Grey,4,Very High
697,TOYOTA,Corolla,2015,Sedan,Yes,Petrol,1.8,43294 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Very High
308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,263392 km,4.0,Automatic,Front,4-5,Left wheel,Red,12,Low
-,BMW,318,1995,Hatchback,No,Petrol,1.8,285000 km,4.0,Manual,Rear,2-3,Left wheel,Blue,1,Low
1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,240987 km,6.0,Automatic,4x4,4-5,Left wheel,Black,12,Low
833,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.2,60000 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,Very High
1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,78880 km,4.0,Automatic,Front,4-5,Left wheel,Blue,4,Medium
-,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,56000 km,4.0,Tiptronic,4x4,4-5,Left wheel,Black,8,Very High
-,HONDA,FIT RS MODELI,2011,Hatchback,No,Petrol,1.5,112000 km,4.0,Tiptronic,Front,4-5,Right-hand drive,Black,5,Medium
911,KIA,Sorento,2010,Jeep,Yes,Diesel,2.2,74000 km,4.0,Automatic,Front,4-5,Left wheel,Grey,4,High
1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,137134 km,4.0,Automatic,Front,4-5,Left wheel,White,4,Very High
607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Low
-,VOLKSWAGEN,Jetta,2017,Sedan,No,Petrol,1.4 Turbo,55000 km,4.0,Tiptronic,Front,4-5,Left wheel,Black,10,Very High
843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,102000 km,4.0,Automatic,Front,4-5,Left wheel,Silver,2,Medium
586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106 km,4.0,Automatic,Front,4-5,Left wheel,White,0,Low
-,MERCEDES-BENZ,ML 320,2000,Jeep,Yes,LPG,3.2,234603 km,6.0,Automatic,4x4,4-5,Left wheel,Silver,4,Medium
779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,202994 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Low
764,KIA,Optima,2016,Sedan,Yes,Petrol,1.7,30157 km,4.0,Automatic,Front,4-5,Left wheel,White,4,Very High
397,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904 km,4.0,Automatic,Front,4-5,Left wheel,White,0,Medium
749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,158714 km,4.0,Automatic,Front,4-5,Left wheel,White,12,Low
-,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,1000 km,4.0,Automatic,Front,4-5,Right-hand drive,White,6,Medium
765,BMW,428,2015,Sedan,Yes,Petrol,2,0 km,4.0,Automatic,Rear,4-5,Left wheel,White,12,Medium
308,TOYOTA,Aqua,2015,Hatchback,Yes,Hybrid,1.5,143876 km,4.0,Automatic,Front,4-5,Left wheel,White,4,Medium
779,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,2.5,320899 km,4.0,Automatic,Front,4-5,Left wheel,Silver,12,Very High
-,MERCEDES-BENZ,ML 320,2001,Jeep,Yes,CNG,3.2,245000 km,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,8,Medium
-,MERCEDES-BENZ,Vito,2004,Goods wagon,No,Diesel,2.2 Turbo,555555 km,4.0,Manual,Rear,4-5,Left wheel,White,2,Medium
-,TOYOTA,Camry,2015,Sedan,No,Petrol,2.5,11500 km,4.0,Tiptronic,Front,4-5,Left wheel,Brown,8,Very High
-,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,69000 km,16.0,Automatic,Front,4-5,Left wheel,Silver,16,Very High
1675,FORD,Transit,2004,Microbus,No,Diesel,2,200000 km,4.0,Manual,Front,2-3,Left wheel,White,0,Medium
749,CHEVROLET,Equinox,2014,Jeep,Yes,Petrol,2.4,251514 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Low
-,TOYOTA,Land Cruiser,2013,Jeep,Yes,Petrol,4.7,180000 km,8.0,Tiptronic,4x4,4-5,Left wheel,Black,8,Very High
779,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,22400 km,5.0,Tiptronic,Front,4-5,Left wheel,White,8,Very High
-,MERCEDES-BENZ,Sprinter,1998,Microbus,Yes,CNG,3.2 Turbo,800000 km,6.0,Manual,Rear,4-5,Left wheel,White,2,Medium
1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,4-5,Left wheel,White,0,Very High
640,HYUNDAI,Genesis,2013,Coupe,Yes,Petrol,2,53885 km,4.0,Automatic,Front,4-5,Left wheel,Black,4,Very High
-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,212800 km,4.0,Variator,Front,4-5,Left wheel,Silver,0,High
777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,94000 km,4.0,Tiptronic,Front,4-5,Left wheel,Black,10,Very High
-,OPEL,Astra,1997,Goods wagon,No,CNG,1.6,0 km,4.0,Manual,Front,4-5,Left wheel,White,2,Medium
1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,59331 km,6.0,Automatic,Rear,4-5,Left wheel,Black,0,Low
642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,198253 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Low
781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,116413 km,4.0,Automatic,Front,4-5,Left wheel,Silver,12,Low
-,TOYOTA,Prius,2013,Sedan,No,Petrol,1.8,128000 km,4.0,Automatic,Front,4-5,Left wheel,Blue,8,Very High
779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Medium
333,SUBARU,XV,2014,Jeep,Yes,Hybrid,2,0 km,4.0,Automatic,4x4,4-5,Left wheel,Silver,0,Low
2410,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,6.2,274771 km,8.0,Automatic,Rear,4-5,Left wheel,White,12,Low
1079,FORD,Focus,2018,Sedan,Yes,Petrol,2,107664 km,4.0,Automatic,Front,4-5,Left wheel,Black,12,Low
584,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8 Turbo,107200 km,6.0,Tiptronic,Front,4-5,Left wheel,Carnelian red,8,High
1051,KIA,Optima,2016,Sedan,Yes,Petrol,2.4,52000 km,4.0,Tiptronic,Front,4-5,Left wheel,White,12,Very High
1514,LEXUS,GX 470,2011,Sedan,Yes,Petrol,4.6,202048 km,8.0,Automatic,4x4,4-5,Left wheel,White,0,Low
1018,MERCEDES-BENZ,R 350,2011,Jeep,Yes,Diesel,3,174101 km,6.0,Automatic,4x4,4-5,Left wheel,Black,12,Medium
-,VOLKSWAGEN,Jetta,2017,Sedan,Yes,Petrol,1.4 Turbo,28000 km,4.0,Manual,Front,4-5,Left wheel,White,12,Very High
-,MAZDA,Demio,2003,Hatchback,No,Petrol,0.3 Turbo,5000 km,4.0,Automatic,4x4,4-5,Right-hand drive,Red,4,Medium
917,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Diesel,3.0 Turbo,110000 km,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,Very High
-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,104000 km,4.0,Automatic,Front,4-5,Right-hand drive,Red,6,Medium
-,MITSUBISHI,Pajero,2004,Jeep,Yes,LPG,3,211000 km,5.0,Tiptronic,Front,4-5,Left wheel,Silver,0,Medium
586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,130000 km,4.0,Automatic,Front,4-5,Left wheel,Black,8,High
1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,95987 km,6.0,Automatic,4x4,4-5,Left wheel,Black,12,Low
836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,100000 km,4.0,Automatic,Front,4-5,Left wheel,Grey,4,High
1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,52717 km,4.0,Automatic,Front,4-5,Left wheel,Black,4,High
919,BMW,X5,2012,Jeep,Yes,Diesel,3,229966 km,6.0,Automatic,4x4,4-5,Left wheel,Black,0,Medium
-,MERCEDES-BENZ,CLA 250,2014,Sedan,Yes,Petrol,2.0 Turbo,89000 km,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,Very High
781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,4-5,Left wheel,Grey,12,Low
1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,4-5,Left wheel,Grey,12,Medium
810,VOLKSWAGEN,Passat,2016,Sedan,Yes,Petrol,1.8 Turbo,87000 km,4.0,Tiptronic,Front,4-5,Left wheel,White,12,Very High
1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,4-5,Left wheel,Black,0,Very High
751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,126690 km,4.0,Automatic,Front,4-5,Left wheel,Silver,0,Low
1760,JEEP,Grand Cherokee,2017,Jeep,Yes,Petrol,3.6,44690 km,6.0,Automatic,Front,4-5,Left wheel,Brown,12,Low
-,FORD,Galaxy,1999,Minivan,No,Diesel,1.8,0 km,1.0,Manual,Rear,4-5,Left wheel,White,0,Medium
530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,88694 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,High
2606,BMW,M5,2008,Sedan,Yes,Petrol,5,113473 km,10.0,Tiptronic,Rear,4-5,Left wheel,White,10,Very High
642,FORD,Focus,2012,Sedan,No,Petrol,2,68000 km,4.0,Automatic,Front,4-5,Left wheel,White,8,Medium
574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,210758 km,4.0,Automatic,Front,4-5,Left wheel,Silver,0,Low
1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,4-5,Left wheel,Grey,12,Medium
836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,95510 km,4.0,Automatic,Front,4-5,Left wheel,Silver,4,High
-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,134720 km,4.0,Variator,Front,4-5,Left wheel,Blue,6,Very High
-,BMW,X5,2009,Jeep,No,Petrol,3.0 Turbo,41000 km,6.0,Tiptronic,4x4,4-5,Left wheel,Carnelian red,8,Very High
-,VOLKSWAGEN,Polo GTI 16V,2000,Hatchback,No,Petrol,1.6,119000 km,4.0,Manual,Front,4-5,Right-hand drive,Black,4,Medium
